id,out_of_range,quality_grade,captive_cultivated,latitude,longitude,positional_accuracy,coordinates_obscured,scientific_name,iconic_taxon_name
12478626,false,research,false,-33.9922613767,20.4617885651,48,false,Anthobaphes violacea,Aves
12518906,false,research,false,-34.4085333333,19.5260466667,,false,Anthobaphes violacea,Aves
12654066,false,research,false,-33.9578220867,18.403250277,4,false,Anthobaphes violacea,Aves
13422015,false,research,false,-33.9954083397,18.9794725696,492,false,Anthobaphes violacea,Aves
13473910,false,research,false,-34.0886248889,18.39856625,5,false,Anthobaphes violacea,Aves
14228712,false,research,false,-34.33254,21.79788,,false,Anthobaphes violacea,Aves
14233832,false,research,false,-34.393733708,19.2667048499,2,false,Anthobaphes violacea,Aves
14475189,false,research,false,-32.2410698671,19.0330670414,7774,false,Anthobaphes violacea,Aves
14573764,false,research,false,-33.9622366667,18.40712,,false,Anthobaphes violacea,Aves
14600379,false,research,false,-34.0343093611,18.8723239722,,false,Anthobaphes violacea,Aves
14984232,false,research,false,-33.9595866599,19.5204505937,1891,false,Anthobaphes violacea,Aves
15269017,false,research,false,-34.02884896,19.60837092,,false,Anthobaphes violacea,Aves
