id,out_of_range,quality_grade,captive_cultivated,latitude,longitude,positional_accuracy,coordinates_obscured,scientific_name,iconic_taxon_name
11253912,,research,false,-22.628,14.552,110,false,Cercomela tractrac albicans,Aves
11253914,,research,false,-33.8986,18.6489,1,false,Accipiter tachiro tachiro,Aves
11253918,false,research,false,-22.6511875545,14.4155380575,110,true,Phalacrocorax neglectus,Aves
11253922,,research,false,-33.943575,22.4760283333,1,false,Onychognathus morio,Aves
11253955,,research,false,-25.11,16.0,,false,Cercomela familiaris galtoni,Aves
11253957,false,research,false,-32.4112659173,19.0282423868,1,true,Circus maurus,Aves
11253995,false,research,false,-32.456,19.1947,1,false,Hieraaetus pennatus,Aves
11254020,,research,false,-32.536,19.2313,1,false,Sphenoeacus afer afer,Aves
11254025,true,research,false,-28.8216180536,24.8869479199,110,true,Gyps africanus,Aves
11254030,,research,false,-32.9652,27.9263,1,false,Dryoscopus cubla cubla,Aves
11254098,false,research,false,-27.56,31.98,1100,false,Crithagra mozambica,Aves
11254110,,research,false,-27.56,31.98,1100,false,Ploceus cucullatus spilonotus,Aves
11254136,,research,false,-34.68327,20.232994,1,false,Onychognathus morio,Aves
11254175,false,research,false,-32.456,19.1935,1,false,Hirundo albigularis,Aves
11254210,false,research,false,-32.4339,19.2185,1,false,Chaetops frenatus,Aves
11254309,false,research,false,-27.56,31.98,1100,false,Cinnyris talatala,Aves
11254312,false,research,false,-27.5302,31.3018,1,false,Vidua macroura,Aves
11254317,,research,false,-33.373,23.495,110,false,Cisticola fulvicapilla dexter,Aves
11254328,,research,false,-27.5302,31.3018,1,false,Bostrychia hagedash hagedash,Aves
11254345,,research,false,-27.4243003439,31.3570149715,1,true,Neotis denhami stanleyi,Aves
11254350,,research,false,-27.5302,31.3018,1,false,Cuculus clamosus clamosus,Aves
11254379,,research,false,-27.54573,31.32053,1,false,Numida meleagris coronatus,Aves
11254385,,research,false,-28.2631,32.3918,1,false,Merops pusillus meridionalis,Aves
11254404,,research,false,-33.9457516667,22.464275,1,false,Terpsiphone viridis granti,Aves
11254546,,research,false,-34.06349,19.60082,1,false,Gallinago nigripennis nigripennis,Aves
11254555,,research,false,-34.080081,19.633946,1,false,Charadrius tricollaris tricollaris,Aves
11254587,,research,false,-28.833,24.827,110,false,Cercotrichas paena paena,Aves
11254592,,research,false,-25.11,16.0,,false,Oenanthe monticola atmorii,Aves
11254614,,research,false,-28.8605,24.7851,1,false,Myrmecocichla formicivora formicivora,Aves
11254680,,research,false,-28.846,24.781,110,false,Chersomanes albofasciata albofasciata,Aves
11254730,,research,false,-28.879,24.836,110,false,Polihierax semitorquatus semitorquatus,Aves
11254739,false,research,false,-28.879,24.836,110,false,Philetairus socius,Aves
11254750,,research,false,-33.36391,22.17172,1,false,Cinnyris chalybeus chalybeus,Aves
11254787,false,research,false,-28.874,24.838,110,false,Philetairus socius,Aves
11254793,,research,false,-33.9455,22.463725,1,false,Centropus superciliosus burchellii,Aves
11254824,false,research,false,-34.0751667778,20.4539412222,1,false,Cecropis cucullata,Aves
11254841,false,research,false,-34.07523025,20.4539358333,1,false,Pycnonotus capensis,Aves
11254844,,research,false,-33.9418166667,22.4625216667,1,false,Lagonosticta rubricata rubricata,Aves
11254853,,research,false,-34.07523025,20.4539358333,1,false,Ploceus velatus velatus,Aves
11254865,false,research,false,-34.07523025,20.4539358333,1,false,Melaenornis silens,Aves
11254876,false,research,false,-25.11,16.0,,false,Philetairus socius,Aves
11254893,,research,false,-34.07523025,20.4539358333,1,false,Turdus olivaceus olivaceus,Aves
11254894,,research,false,-25.11,16.0,,false,Melierax canorus argentior,Aves
11254898,,research,false,-34.07523025,20.4539358333,1,false,Cossypha caffra caffra,Aves
11254905,,research,false,-34.07523025,20.4539358333,1,false,Colius striatus striatus,Aves
11254912,false,research,false,-34.07523025,20.4539358333,1,false,Pycnonotus capensis,Aves
11254913,false,research,false,-33.98082,22.441725,1,false,Melaenornis silens,Aves
11254916,false,research,false,-33.9809583333,22.4417733333,1,false,Ardea melanocephala,Aves
11254918,,research,false,-34.07523025,20.4539358333,1,false,Cossypha caffra caffra,Aves
11254923,,research,false,-34.07523025,20.4539358333,1,false,Passer melanurus melanurus,Aves
11255028,,research,false,-30.29509,30.74888,1,false,Ploceus cucullatus spilonotus,Aves
11255035,false,research,false,-30.29293,30.7477,1,false,Notopholia corrusca,Aves
11255038,,research,false,-30.29293,30.7477,1,false,Onychognathus morio,Aves
11255043,,research,false,-30.3353382,30.7344715,1,false,Ciconia episcopus microscelis,Aves
11255048,,research,false,-30.29948,30.74273,1,false,Onychognathus morio,Aves
11255075,,research,false,-25.11,16.0,,false,Struthio camelus australis,Aves
11255100,false,research,false,-25.11,16.0,,false,Pterocles namaqua,Aves
11255102,,research,false,-25.11,16.0,,false,Struthio camelus australis,Aves
11255121,,research,false,-28.8618,24.8173,1,false,Tockus leucomelas leucomelas,Aves
11255138,false,research,false,-28.853,24.824,110,false,Eupodotis afraoides,Aves
11255141,,research,false,-28.89,24.834,110,false,Scleroptila levaillantii levaillantii,Aves
11255146,,research,false,-28.862,24.801,110,false,Mirafra fasciolata fasciolata,Aves
11255201,,research,false,-28.859,24.833,110,false,Mirafra africana transvaalensis,Aves
11255208,,research,false,-28.825,24.8221,1,false,Merops hirundineus hirundineus,Aves
11255218,,research,false,-28.877,24.836,110,false,Amadina erythrocephala erythrocephala,Aves
11255221,false,research,false,-28.877,24.836,110,false,Philetairus socius,Aves
11255243,,research,false,-25.0287,31.2657,1,false,Corvinella melanoleuca expressa,Aves
11255258,false,research,false,-25.1230252059,31.3192161897,1,true,Gyps africanus,Aves
11255263,false,research,false,-28.8241,24.8213,1,false,Micronisus gabar,Aves
11255265,,research,false,-24.992,31.569,110,false,Tockus leucomelas parvior,Aves
11255269,,research,false,-24.995996,31.592042,1,false,Chalcomitra senegalensis gutturalis,Aves
11255296,,research,false,-30.83181,30.37444,1,false,Prinia subflava pondoensis,Aves
11255303,false,research,false,-25.0279,31.2602,1,false,Buphagus erythrorhynchus,Aves
11255341,true,research,false,-34.0803,18.51285,1,false,Calidris temminckii,Aves
11255438,,research,false,-28.825,24.8221,1,false,Dendropicos fuscescens fuscescens,Aves
11255444,,research,false,-28.8247,24.822,1,false,Sylvia subcaerulea subcaerulea,Aves
11255460,,research,false,-28.8298,24.8246,1,false,Quelea quelea lathamii,Aves
11255467,,research,false,-28.8723,24.7834,1,false,Vanellus coronatus coronatus,Aves
11255470,,research,false,-34.0682,22.9258,1,false,Columba guinea phaeonota,Aves
11255474,false,research,false,-24.4904437711,26.7601948696,1,true,Gyps africanus,Aves
11255478,false,research,false,-24.46278,26.73656,1,false,Eupodotis ruficrista,Aves
11255482,,research,false,-24.46278,26.73656,1,false,Mirafra africana transvaalensis,Aves
11255491,true,research,false,-24.51283,28.05892,1,false,Circaetus pectoralis,Aves
11255498,,research,false,-24.46278,26.73656,1,false,Burhinus capensis capensis,Aves
11255500,,research,false,-24.46278,26.73656,1,false,Caprimulgus rufigena rufigena,Aves
11255536,false,research,false,-33.8986,18.6489,1,false,Serinus canicollis,Aves
11255547,,research,false,-34.0676,22.9436,1,false,Hirundo rustica rustica,Aves
11255548,,research,false,-28.8248,24.822,1,false,Merops hirundineus hirundineus,Aves
11255551,false,research,false,-34.0676,22.9436,1,false,Hirundo albigularis,Aves
11255556,,research,false,-28.8298,24.8232,1,false,Quelea quelea lathamii,Aves
11255557,false,research,false,-33.943285,22.4760283333,1,false,Cecropis cucullata,Aves
11255559,,research,false,-28.8304,24.8249,1,false,Passer melanurus melanurus,Aves
11255562,,research,false,-34.0676,22.9436,1,false,Estrilda astrild astrild,Aves
11255564,true,research,false,-28.9278117718,24.9132675094,1,true,Gyps africanus,Aves
11255587,false,research,false,-33.18841,25.18932,1,false,Smutsornis africanus,Aves
11255598,false,research,false,-33.93545,18.47946,1,false,Dendrocygna bicolor,Aves
11255642,,research,false,-32.4692577,19.22304869,1,false,Motacilla capensis capensis,Aves
11255678,,research,false,-33.9433016667,22.47585,1,false,Nectarinia famosa famosa,Aves
11255759,false,research,false,-34.2859326094,20.3168742574,1,true,Anthropoides paradiseus,Aves
11255792,,research,false,-28.8248,24.8221,1,false,Phoeniculus purpureus purpureus,Aves
11255928,,research,false,-24.405,30.814,110,false,Buteo buteo vulpinus,Aves
11256008,false,research,false,-33.88050347,18.71218702,1,false,Corvus albus,Aves
11256108,false,research,false,-33.947285,22.463985,1,false,Alopochen aegyptiaca,Aves
11256148,false,research,false,-34.3601,21.4208,1,false,Promerops cafer,Aves
11256169,false,research,false,-25.141,27.644,110,false,Circaetus cinereus,Aves
11256248,false,research,false,-25.7393,28.2736,1,false,Euplectes orix,Aves
11256257,,research,false,-25.7393,28.2736,1,false,Gallinula chloropus meridionalis,Aves
11256260,false,research,false,-25.7393,28.2736,1,false,Streptopelia semitorquata,Aves
11256263,,research,false,-25.7393,28.2736,1,false,Upupa epops africana,Aves
11256268,,research,false,-24.90128,28.26095,1,false,Psophocichla litsitsirupa litsitsirupa,Aves
11256280,,research,false,-32.54468,19.32866,1,false,Batis capensis capensis,Aves
11256304,false,research,false,-26.0148333056,31.7106666389,1,false,Ardea goliath,Aves
11256338,,research,false,-32.4784,19.2683,1,false,Cercotrichas coryphoeus coryphoeus,Aves
11256340,,research,false,-32.539,19.28204,1,false,Euplectes capensis capensis,Aves
11256365,false,research,false,-30.3569131143,30.6953564823,1,true,Haematopus moquini,Aves
11256391,,research,false,-32.48381,19.25875,1,false,Oenanthe monticola monticola,Aves
11256415,,research,false,-33.9445966667,22.463875,1,false,Lanius collaris collaris,Aves
11256419,,research,false,-33.9476183333,22.4639683333,1,false,Onychognathus morio,Aves
11256428,,research,false,-33.941605,22.4676183333,1,false,Bubo africanus,Aves
11256432,,research,false,-34.0532,22.2367,1,false,Anas platyrhynchos platyrhynchos,Aves
11256436,,research,false,-34.0532,22.2367,1,false,Egretta garzetta garzetta,Aves
11256439,false,research,false,-34.0589941,22.2270616,1,false,Pternistis capensis,Aves
11256441,false,research,false,-34.0532,22.2367,1,false,Himantopus himantopus,Aves
11256445,false,research,false,-34.05363,22.22986,1,false,Ardea melanocephala,Aves
11256477,false,research,false,-33.9481266667,22.464185,1,false,Promerops cafer,Aves
11256495,false,research,false,-33.9431883333,22.475885,1,false,Vidua macroura,Aves
11256496,,research,false,-34.0635,22.167,1,false,Columba guinea phaeonota,Aves
11256500,,research,false,-34.0635,22.167,1,false,Threskiornis aethiopicus,Aves
11256504,,research,false,-34.0635,22.167,1,false,Numida meleagris coronatus,Aves
11256518,false,research,false,-34.0645,22.1611,1,false,Spatula smithii,Aves
11256519,,research,false,-33.9432066667,22.4758416667,1,false,Columba guinea phaeonota,Aves
11256520,false,research,false,-34.0649,22.1547,1,false,Buteo rufofuscus,Aves
11256529,false,research,false,-34.0702,22.144,1,false,Elanus caeruleus,Aves
11256532,,research,false,-34.089779,22.150037,1,false,Chroicocephalus cirrocephalus poiocephalus,Aves
11256536,,research,false,-33.945485,22.4637066667,1,false,Corythornis cristatus cristatus,Aves
11256555,,research,false,-33.9455083333,22.463715,1,false,Acrocephalus baeticatus baeticatus,Aves
11256614,,research,false,-25.208801,27.1266349,1,false,Oena capensis anonyma,Aves
11256616,,research,false,-25.2088058,27.1266536,1,false,Quelea quelea lathamii,Aves
11256622,,research,false,-25.2661439,27.1181001,1,false,Emberiza tahapisi tahapisi,Aves
11256637,,research,false,-25.3435449,27.0549609,1,false,Pogoniulus chrysoconus extoni,Aves
11256643,,research,false,-25.3189,27.04962,1,false,Prinia flavicans nubilosa,Aves
11256646,,research,false,-25.2549,27.11823,1,false,Ardeotis kori kori,Aves
11256651,,research,false,-25.266042,27.1171291,1,false,Corythaixoides concolor bechuanae,Aves
11256685,,research,false,-33.947942,22.446092,1,false,Phoeniculus purpureus purpureus,Aves
11256691,false,research,false,-33.947942,22.446092,1,false,Ardea melanocephala,Aves
11256695,false,research,false,-29.398661051,31.3787307801,1,true,Polemaetus bellicosus,Aves
11256697,,research,false,-33.9474,22.4632666667,1,false,Coccopygia melanotis melanotis,Aves
11256698,false,research,false,-29.3620078,31.3034378,1,false,Anas capensis,Aves
11256702,,research,false,-33.947942,22.446092,1,false,Polyboroides typus typus,Aves
11256706,false,research,false,-28.20247,32.49577,1,false,Elanus caeruleus,Aves
11256714,false,research,false,-28.199125,32.417012,1,false,Haliaeetus vocifer,Aves
11256718,,research,false,-28.27167,32.48287,1,false,Crithagra sulphurata wilsoni,Aves
11256725,,research,false,-33.9475,22.4461,1,false,Halcyon albiventris albiventris,Aves
11256735,,research,false,-33.9475,22.4461,1,false,Polyboroides typus typus,Aves
11256738,false,research,false,-33.95581,22.44333,1,false,Elanus caeruleus,Aves
11256752,,research,false,-32.1236969722,25.7565134167,1,false,Crithagra gularis humilis,Aves
11256815,,research,false,-34.0583435,19.6054311,1,false,Lanius collaris collaris,Aves
11256904,,research,false,-33.9469783333,22.4637466667,1,false,Anhinga rufa rufa,Aves
11256969,,research,false,-33.18841,25.18932,1,false,Struthio camelus australis,Aves
11257001,false,research,false,-34.1960490505,18.45048666,33,false,Spheniscus demersus,Aves
11257020,,research,false,-33.9792,19.7526,1,false,Scopus umbretta umbretta,Aves
11257074,,research,false,-30.30069,30.7419,1,false,Treron calvus delalandii,Aves
11257126,,research,false,-34.10872,19.70193,1,false,Saxicola torquatus torquatus,Aves
11257142,false,research,false,-34.0175896013,19.6454648637,1,false,Monticola rupestris,Aves
11257144,,research,false,-30.304461,30.747173,1,false,Lanius collaris pyrrhostictus,Aves
11257148,,research,false,-33.943485,22.4760366667,1,false,Crithagra scotops umbrosa,Aves
11257156,,research,false,-33.18841,25.18932,1,false,Motacilla capensis capensis,Aves
11257158,false,research,false,-34.36434,18.8326666667,1,false,Anthobaphes violacea,Aves
11257161,,research,false,-33.9435083333,22.4760383333,1,false,Coccopygia melanotis melanotis,Aves
11257169,false,research,false,-33.94349,22.4760366667,1,false,Vidua macroura,Aves
11257170,,research,false,-30.29736,30.75155,1,false,Charadrius marginatus arenaceus,Aves
11257193,false,research,false,-30.304461,30.747173,1,false,Euplectes orix,Aves
11257196,,research,false,-33.9457383333,22.464745,1,false,Streptopelia senegalensis senegalensis,Aves
11257208,false,research,false,-33.18841,25.18932,1,false,Apus caffer,Aves
11257236,,research,false,-33.18841,25.18932,1,false,Cecropis abyssinica unitatis,Aves
11257254,,research,false,-33.18841,25.18932,1,false,Melierax canorus canorus,Aves
11257257,,research,false,-33.18841,25.18932,1,false,Myrmecocichla formicivora formicivora,Aves
11257262,,research,false,-32.6042,27.2645,1,false,Dicrurus adsimilis adsimilis,Aves
11257287,,research,false,-33.18841,25.18932,1,false,Oena capensis capensis,Aves
11257300,,research,false,-33.18841,25.18932,1,false,Passer melanurus melanurus,Aves
11257306,,research,false,-33.1197,25.2075,1,false,Bostrychia hagedash hagedash,Aves
11257311,,research,false,-33.95577,21.29616,1,false,Macronyx capensis capensis,Aves
11257314,,research,false,-33.1197,25.2075,1,false,Charadrius tricollaris tricollaris,Aves
11257369,,research,false,-30.2991,30.74726,1,false,Amblyospiza albifrons woltersi,Aves
11257372,,research,false,-30.2991,30.74726,1,false,Campethera abingoni constricta,Aves
11257375,,research,false,-30.2991,30.74726,1,false,Ploceus cucullatus spilonotus,Aves
11257412,true,research,false,-33.9444,22.4708,1,false,Pavo cristatus,Aves
11257425,,research,false,-24.70592,28.38975,1,false,Accipiter badius polyzonoides,Aves
11257428,,research,false,-32.96434,25.646172,1,false,Dendropicos fuscescens fuscescens,Aves
11257459,,research,false,-30.29509,30.74888,1,false,Upupa epops africana,Aves
11257464,,research,false,-30.29293,30.7477,1,false,Terpsiphone viridis granti,Aves
11257468,,research,false,-30.29293,30.7477,1,false,Phoeniculus purpureus purpureus,Aves
11257471,,research,false,-30.29948,30.74273,1,false,Cossypha caffra caffra,Aves
11257477,false,research,false,-34.1096949543,20.30500043,3697,true,Anthropoides paradiseus,Aves
11257478,false,research,false,-34.1580018824,20.3569793701,3823,false,Euplectes orix,Aves
11257479,false,research,false,-34.2244543936,20.3679656982,7486,false,Oenanthe pileata,Aves
11257480,,research,false,-34.2324024679,20.3679656982,7359,false,Certhilauda brevirostris,Aves
11257481,false,research,false,-34.3627593233,20.2054482188,7003,true,Sagittarius serpentarius,Aves
11257482,,research,false,-34.3299889922,20.3837585449,4827,false,Threskiornis aethiopicus,Aves
11257483,false,research,false,-34.3330272928,20.3847885132,4432,false,Buteo rufofuscus,Aves
11257485,,research,false,-34.3585390169,20.3882217407,2538,false,Falco rupicolus,Aves
11257486,false,research,false,-28.22059,32.48589,1,false,Anas erythrorhyncha,Aves
11257490,,research,false,-30.2935,30.7406,1,false,Centropus superciliosus burchellii,Aves
11257531,false,research,false,-34.08467188,18.46816778,1,false,Phoenicopterus roseus,Aves
11257533,false,research,false,-34.08868813,18.46711636,1,false,Chroicocephalus hartlaubii,Aves
11257630,,research,false,-30.29509,30.74888,1,false,Trachyphonus vaillantii vaillantii,Aves
11257638,false,research,false,-30.29293,30.7477,1,false,Notopholia corrusca,Aves
11257642,,research,false,-30.29293,30.7477,1,false,Colius striatus minor,Aves
11257658,,research,false,-30.29293,30.7477,1,false,Muscicapa adusta fuscula,Aves
11257867,false,research,false,-26.0474,28.0801,1,false,Columba arquatrix,Aves
11257870,false,research,false,-34.082,18.5126,1,false,Spatula hottentota,Aves
11257873,,research,false,-34.0837,18.5109,1,false,Charadrius hiaticula tundrae,Aves
11257880,,research,false,-26.0474,28.0801,1,false,Phoeniculus purpureus angolensis,Aves
11257885,,research,false,-34.0809,18.5128,1,false,Gallinago nigripennis nigripennis,Aves
11257891,true,research,false,-34.081,18.5128,1,false,Calidris temminckii,Aves
11257893,false,research,false,-33.59478,26.88622,1,false,Mycteria ibis,Aves
11257895,false,research,false,-34.0819,18.51,1,false,Pelecanus onocrotalus,Aves
11257902,false,research,false,-34.0848,18.5067,1,false,Tringa nebularia,Aves
11257916,,research,false,-26.633,15.434,110,false,Eupodotis vigorsii namaqua,Aves
11258006,,research,false,-34.0387,19.6148,1,false,Bubo africanus,Aves
11258097,,research,false,-34.053053,19.607065,1,false,Terpsiphone viridis granti,Aves
11258115,,research,false,-34.1306538,18.4292838,1,false,Accipiter melanoleucus melanoleucus,Aves
11258140,,research,false,-33.96479,22.09489,1,false,Accipiter tachiro tachiro,Aves
11258167,,research,false,-30.2988,30.7381,1,false,Euplectes axillaris axillaris,Aves
11258171,,research,false,-30.2951,30.7407,1,false,Cinnyricinclus leucogaster verreauxi,Aves
11258175,false,research,false,-30.29948,30.74273,1,false,Bycanistes bucinator,Aves
11258181,,research,false,-33.998695,22.6403816667,1,false,Porphyrio madagascariensis,Aves
11258189,,research,false,-33.9874783333,22.640715,1,false,Podiceps cristatus infuscatus,Aves
11258194,false,research,false,-33.9897783333,22.6345283333,1,false,Vanellus armatus,Aves
11258202,,research,false,-32.4748,19.2756,1,false,Emberiza capensis capensis,Aves
11258220,,research,false,-33.9904886,22.6073729,1,false,Zosterops capensis capensis,Aves
11258226,false,research,false,-32.4105,19.1788,1,false,Promerops cafer,Aves
11258231,false,research,false,-33.9899083333,22.6351283333,1,false,Fulica cristata,Aves
11258242,false,research,false,-34.0822,18.5153,1,false,Actophilornis africanus,Aves
11258246,false,research,false,-34.08098,18.51284,1,false,Plegadis falcinellus,Aves
11258250,false,research,false,-33.9908633333,22.643035,1,false,Alopochen aegyptiaca,Aves
11258254,,research,false,-33.9904886,22.6073729,1,false,Numida meleagris coronatus,Aves
11258258,true,research,false,-34.0835,18.5109,1,false,Phalaropus lobatus,Aves
11258259,,research,false,-33.9904886,22.6073729,1,false,Phalacrocorax carbo lucidus,Aves
11258260,,research,false,-33.9966883333,22.6351733333,1,false,Bubulcus ibis ibis,Aves
11258262,,research,false,-33.94747,22.46359,1,false,Colius striatus striatus,Aves
11258270,,research,false,-33.9904886,22.6073729,1,false,Streptopelia capicola capicola,Aves
11258272,false,research,false,-34.0835,18.5109,1,false,Calidris minuta,Aves
11258280,false,research,false,-34.1285418108,18.4864750309,1,true,Calidris ferruginea,Aves
11258281,,research,false,-34.1306538,18.4292838,1,false,Streptopelia senegalensis senegalensis,Aves
11258282,false,research,false,-34.0835,18.5109,1,false,Recurvirostra avosetta,Aves
11258283,,research,false,-33.9904886,22.6073729,1,false,Columba guinea phaeonota,Aves
11258323,,research,false,-33.9904886,22.6073729,1,false,Dicrurus adsimilis adsimilis,Aves
11258325,,research,false,-33.945445,22.4637266667,1,false,Corythornis cristatus cristatus,Aves
11258334,,research,false,-33.9904886,22.6073729,1,false,Motacilla capensis capensis,Aves
11258352,,research,false,-33.9904886,22.6073729,1,false,Dryoscopus cubla cubla,Aves
11258383,false,research,false,-33.9904886,22.6073729,1,false,Ardea melanocephala,Aves
11258385,,research,false,-33.961248,22.09345,1,false,Megaceryle maxima maxima,Aves
11258387,false,research,false,-33.9904886,22.6073729,1,false,Alopochen aegyptiaca,Aves
11258388,false,research,false,-33.96502,22.09418,1,false,Phylloscopus ruficapilla,Aves
11258397,false,research,false,-33.9904886,22.6073729,1,false,Pycnonotus capensis,Aves
11258474,true,research,false,-33.9474233333,22.4638583333,1,false,Notopholia corrusca,Aves
11258510,false,research,false,-34.09010977,18.46655846,1,false,Fulica cristata,Aves
11258516,false,research,false,-33.9470283333,22.4635966667,1,false,Promerops cafer,Aves
11258528,,research,false,-33.9451,22.463485,1,false,Lanius collaris collaris,Aves
11258531,,research,false,-33.9465183333,22.4637783333,1,false,Anhinga rufa rufa,Aves
11258580,,research,false,-33.86208,22.44556,1,false,Nectarinia famosa famosa,Aves
11258583,,research,false,-24.64785,28.66982,1,false,Tockus rufirostris,Aves
11258706,false,research,false,-33.1511324016,25.0665290779,1,true,Anthropoides paradiseus,Aves
11258712,,research,false,-33.18841,25.18932,1,false,Numida meleagris coronatus,Aves
11258738,false,research,false,-33.18841,25.18932,1,false,Melaenornis silens,Aves
11258741,,research,false,-33.18841,25.18932,1,false,Emberiza capensis capensis,Aves
11258745,,research,false,-33.18841,25.18932,1,false,Ardeotis kori kori,Aves
11258754,,research,false,-33.18841,25.18932,1,false,Passer domesticus indicus,Aves
11258758,,research,false,-33.94239,22.4611766667,1,false,Andropadus importunus importunus,Aves
11258763,false,research,false,-33.9437,22.47599,1,false,Columba arquatrix,Aves
11258778,false,research,false,-33.9904886,22.6073729,1,false,Vanellus armatus,Aves
11258784,,research,false,-33.9904886,22.6073729,1,false,Upupa epops africana,Aves
11258786,,research,false,-33.9904886,22.6073729,1,false,Egretta garzetta garzetta,Aves
11258871,,research,false,-23.9883848,31.5547402,1,false,Lamprotornis chalybaeus sycobius,Aves
11258874,,research,false,-33.42023481,18.71546142,1,false,Milvus migrans parasitus,Aves
11258903,,research,false,-32.2201,24.5394,1,false,Ploceus capensis capensis,Aves
11258911,false,research,false,-32.2201,24.5394,1,false,Elanus caeruleus,Aves
11258914,,research,false,-32.46954736,19.22204286,1,false,Prinia maculosa maculosa,Aves
11258930,,research,false,-32.2201,24.5394,1,false,Cercotrichas coryphoeus coryphoeus,Aves
11258931,,research,false,-32.2201,24.5394,1,false,Dicrurus adsimilis adsimilis,Aves
11258950,false,research,false,-34.0291525852,18.4000336586,1,true,Phoeniconaias minor,Aves
11258959,,research,false,-32.46951073,19.2239685201,1,false,Estrilda astrild astrild,Aves
11258971,,research,false,-34.0799,18.5184,1,false,Burhinus vermiculatus vermiculatus,Aves
11258977,false,research,false,-34.076,18.5135,1,false,Elanus caeruleus,Aves
11259007,false,research,false,-30.2991,30.74726,1,false,Ardea melanocephala,Aves
11259017,false,research,false,-34.0782,18.5171,1,false,Phoenicopterus roseus,Aves
11259019,,research,false,-30.2991,30.74726,1,false,Motacilla aguimp vidua,Aves
11259030,false,research,false,-30.2950679,30.7500605,1,false,Chrysococcyx caprius,Aves
11259033,false,research,false,-34.0782,18.5171,1,false,Anas capensis,Aves
11259047,false,research,false,-34.0782,18.5171,1,false,Anas erythrorhyncha,Aves
11259049,false,research,false,-34.0782,18.5171,1,false,Spatula smithii,Aves
11259052,false,research,false,-34.1830053456,18.4444483023,1,true,Phoeniconaias minor,Aves
11259058,,research,false,-30.2950679,30.7500605,1,false,Cecropis abyssinica unitatis,Aves
11259081,false,research,false,-32.0241053402,25.5451723005,1,true,Sagittarius serpentarius,Aves
11259090,,research,false,-31.7172,23.1872,1,false,Galerida magnirostris sedentaria,Aves
11259094,,research,false,-31.7172,23.1872,1,false,Eupodotis vigorsii namaqua,Aves
11259121,,research,false,-34.0855,18.5086,1,false,Arenaria interpres interpres,Aves
11259128,false,research,false,-34.0822,18.5125,1,false,Tringa stagnatilis,Aves
11259150,,research,false,-33.94541,22.4640666667,1,false,Zosterops capensis capensis,Aves
11259156,,research,false,-34.0817,18.5098,1,false,Ardea intermedia brachyrhyncha,Aves
11259193,,research,false,-32.47278166,19.22672154,1,false,Buteo buteo vulpinus,Aves
11259206,false,research,false,-34.078,18.5156,1,false,Himantopus himantopus,Aves
11259209,false,research,false,-34.0846,18.5093,1,false,Vidua macroura,Aves
11259211,false,research,false,-34.0516356583,18.5651884778,1,true,Phoeniconaias minor,Aves
11259224,true,research,false,-34.0811,18.5127,1,false,Calidris pugnax,Aves
11259227,,research,false,-32.47309031,19.22735908,1,false,Oena capensis capensis,Aves
11259232,,research,false,-34.0837,18.51,1,false,Plectropterus gambensis niger,Aves
11259248,false,research,false,-32.4374593336,19.2538262426,1,true,Circus maurus,Aves
11259253,,research,false,-33.96461,22.08909,1,false,Caprimulgus pectoralis pectoralis,Aves
11259256,false,research,false,-32.47177579,19.2233638699,1,false,Serinus canicollis,Aves
11259259,false,research,false,-32.4787850554,19.397532173,1,true,Circus maurus,Aves
11259280,,research,false,-30.2991,30.74726,1,false,Ploceus cucullatus spilonotus,Aves
11259286,,research,false,-31.7172,23.1872,1,false,Emberiza capensis cinnamomea,Aves
11259314,,research,false,-30.29293,30.7477,1,false,Dicrurus adsimilis adsimilis,Aves
11259321,false,research,false,-34.0175896013,19.6454648637,1,false,Melaenornis silens,Aves
11259339,,research,false,-30.29293,30.7477,1,false,Dendropicos fuscescens intermedius,Aves
11259367,false,research,false,-32.50467,27.98039,1,false,Lophoceros alboterminatus,Aves
11259410,false,research,false,-33.9475,22.4461,1,false,Columba arquatrix,Aves
11259460,,research,false,-33.32735,24.74973,1,false,Passer melanurus melanurus,Aves
11259482,,research,false,-25.7591047,29.3183108,1,false,Laniarius ferrugineus transvaalensis,Aves
11259494,false,research,false,-25.759102,29.318307,1,false,Cossypha caffra,Aves
11259499,,research,false,-25.759102,29.318301,1,false,Zosterops capensis virens,Aves
11259506,,research,false,-25.759228,29.318216,1,false,Thamnolaea cinnamomeiventris cinnamomeiventris,Aves
11259537,false,research,false,-26.0092,29.5837,1,false,Platalea alba,Aves
11259541,,research,false,-26.0092,29.5837,1,false,Gallinago nigripennis nigripennis,Aves
11259549,false,research,false,-26.00944,29.58287,1,false,Anas erythrorhyncha,Aves
11259556,false,research,false,-26.0094316667,29.5828466667,1,false,Fulica cristata,Aves
11259559,,research,false,-26.0097133333,29.5829183333,1,false,Anas undulata undulata,Aves
11259584,true,research,false,-27.4822,31.2531,1,false,Tmetothylacus tenellus,Aves
11259585,,research,false,-27.4822,31.2531,1,false,Pternistis swainsonii swainsonii,Aves
11259589,,research,false,-27.4822,31.2531,1,false,Lanius collurio collurio,Aves
11259592,false,research,false,-27.4822,31.2531,1,false,Lanius collurio,Aves
11259598,false,research,false,-27.4822,31.2531,1,false,Chrysococcyx caprius,Aves
11259620,false,research,false,-27.5301750599,31.2606903637,110,true,Geronticus calvus,Aves
11259623,,research,false,-28.33002,32.43461,1,false,Tauraco livingstonii livingstonii,Aves
